"ensembl","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","entrez","hgnc_symbol"
"ENSG00000000003",1670.46921006754,1.21646317421767,0.267370218988361,4.54973324561112,5.37139650177032e-06,0.000184134937497784,7105,"TSPAN6"
"ENSG00000000005",22.0226977032318,0.215838930562153,1.31223189098041,0.164482308382928,0.869351472932718,0.934088074703603,64102,"TNMD"
"ENSG00000000419",750.300755604858,0.0983035401221391,0.142122409289192,0.691682195747962,0.489136930360203,0.696213768240494,8813,"DPM1"
"ENSG00000000457",493.707896429168,-0.254362789975547,0.12329676617922,-2.06301266333144,0.0391114250548942,0.141255711412096,57147,"SCYL3"
"ENSG00000000460",725.158564596896,0.514677619820301,0.213143693893619,2.41469785203769,0.0157482673872313,0.0758404430774901,55732,"C1orf112"
"ENSG00000000971",21.7611743345418,2.08566728693552,0.760488527860512,2.74253616001696,0.00609667369083831,0.0390297297063486,3075,"CFH"
"ENSG00000001036",752.151808480091,0.991606024893603,0.343845409688308,2.88387163810761,0.00392818835850328,0.0281918383764276,2519,"FUCA2"
"ENSG00000001084",639.888238955174,0.325529545933862,0.197031386258376,1.65217101760113,0.0984996928755967,0.262180647761795,2729,"GCLC"
"ENSG00000001167",773.576785329049,0.278763843724017,0.144705535512698,1.92642142359202,0.0540517745195887,0.175284775044147,4800,"NFYA"
"ENSG00000001460",58.5999231709279,0.643510010169814,0.649998927235719,0.990017034191886,0.322165793107601,0.546735209734027,90529,"STPG1"
"ENSG00000001461",131.977191934875,0.279897158900414,0.365790790513638,0.765183722934597,0.444162150771543,0.659575258789492,57185,"NIPAL3"
"ENSG00000001497",752.065793863845,0.217641892922064,0.122341251820345,1.7789738921559,0.0752440423646739,0.219074282541845,81887,"LAS1L"
"ENSG00000001561",163.676892490434,-0.505320429971122,0.340062839206271,-1.48596192148067,0.137289193300342,0.325590773756468,22875,"ENPP4"
"ENSG00000001617",79.4004717380811,-0.369099411784942,0.709187852026405,-0.520453657983977,0.602747419575588,0.776458794815416,6405,"SEMA3F"
"ENSG00000001626",10.1105303475539,-2.89020114195129,1.31416587754781,-2.19926661567588,0.0278589700417296,0.112164150268407,1080,"CFTR"
"ENSG00000001629",2146.47144711349,-0.0628125066642375,0.168222014269507,-0.373390527613146,0.708857808441441,0.843269269188362,54467,"ANKIB1"
"ENSG00000001630",62.2901984474351,-0.0666001870117355,0.348212471375248,-0.191263072079818,0.848319491181154,0.924280247550499,1595,"CYP51A1"
"ENSG00000001631",1211.6252738595,-0.0975037205484763,0.128087727320914,-0.761226095488352,0.446522034202449,0.661627113422954,889,"KRIT1"
"ENSG00000002016",368.878960858592,0.419004416842013,0.132169645573662,3.17020156196522,0.00152333226902448,0.0139676031259043,5893,"RAD52"
"ENSG00000002330",139.466815635763,0.448369164145076,0.44608928158736,1.00511082120064,0.314843490012512,0.539564871530877,572,"BAD"
"ENSG00000002549",840.636462331073,0.681698424067455,0.198142159069828,3.44045117539682,0.000580745206417111,0.00680158700404371,51056,"LAP3"
"ENSG00000002586",1775.43904594183,1.17357386009365,0.321736138992066,3.64762834467465,0.000264672110828032,0.00375523434148131,4267,"CD99"
"ENSG00000002587",31.8752228430616,0.0809000753870825,0.617487929918117,0.131014828739746,0.895763576880751,0.947663467547211,9957,"HS3ST1"
"ENSG00000002746",700.205458774958,-0.806860875645962,0.520534391856992,-1.55006256698526,0.121126499529523,0.300609834306455,23072,"HECW1"
